Poster,Title,Year,Genre,Cast,Rating
"https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Interstellar,2023.0,"Adventure, Drama, Sci-Fi","Matthew McConaughey, Anne Hathaway, Jessica Chastain, Mackenzie Foy",8.7
"https://m.media-amazon.com/images/M/MV5BOTA5NjhiOTAtZWM0ZC00MWNhLThiMzEtZDFkOTk2OTU1ZDJkXkEyXkFqcGdeQXVyMTA4NDI1NTQx._V1_UX140_CR0,0,140,209_AL_.jpg",Star Wars,2023.0,"Action, Adventure, Fantasy","Mark Hamill, Harrison Ford, Carrie Fisher, Alec Guinness",8.6
"https://m.media-amazon.com/images/M/MV5BM2NmMDQ1ZWEtNDU4OS00MGIxLWEyMGMtMTM2YmFkYzNhYmMxXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_UY209_CR0,0,140,209_AL_.jpg",Saltburn,2023.0,"Drama, Thriller","Barry Keoghan, Jacob Elordi, Rosamund Pike, Richard E. Grant",7.0
"https://m.media-amazon.com/images/M/MV5BOTg4ZTNkZmUtMzNlZi00YmFjLTk1MmUtNWQwNTM0YjcyNTNkXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UY209_CR0,0,140,209_AL_.jpg",Once Upon a Time in... Hollywood,2023.0,"Comedy, Drama","Leonardo DiCaprio, Brad Pitt, Margot Robbie, Emile Hirsch",7.6
"https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Dark Waters,2023.0,"Biography, Drama, History","Mark Ruffalo, Anne Hathaway, Tim Robbins, Bill Pullman",7.6
"https://m.media-amazon.com/images/M/MV5BMzkyOTUzYTUtY2UzYS00MjY4LTljZWYtYzMyMmZlMWYwMjQ5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Land of Bad,2023.0,"Action, Thriller","Liam Hemsworth, Russell Crowe, Luke Hemsworth, Ricky Whittle",6.5
"https://m.media-amazon.com/images/M/MV5BYWQ4M2ZmODItNzZhYi00MzY1LTk2ZmItYTUwODI2NzJmN2JiXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Wish,2023.0,"Animation, Adventure, Comedy","Fawn Veerasunthorn, Ariana DeBose, Chris Pine, Alan Tudyk, Angelique Cabral",5.6
"https://m.media-amazon.com/images/M/MV5BYjZjYTllOWItYjUxMC00NTA0LWI1ZjItNjE5YjVhZjRmYmYwXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_UY209_CR0,0,140,209_AL_.jpg",The Equalizer 3,2023.0,"Action, Crime, Thriller","Denzel Washington, Dakota Fanning, Eugenio Mastrandrea, David Denman",6.8
"https://m.media-amazon.com/images/M/MV5BYTlhMjQ5OWItZDkwMS00NTczLTg4OTQtZDgyOTBlYzljNDAzXkEyXkFqcGdeQXVyNjE5MjEwMzA@._V1_UY209_CR3,0,140,209_AL_.jpg",Force of Nature: The Dry 2,2023.0,"Crime, Mystery, Thriller","Eric Bana, Anna Torv, Deborra-Lee Furness, Robin McLeavy",6.1
"https://m.media-amazon.com/images/M/MV5BNTI0YWM3MTUtNjc2MS00ZTg0LWE1ZDAtZDE1ZmE0ZWJkZjhjXkEyXkFqcGdeQXVyNzUwMDA5NDE@._V1_UY209_CR1,0,140,209_AL_.jpg",Chief of Station,2023.0,"Action, Thriller","Aaron Eckhart, Olga Kurylenko, Alex Pettyfer, Chris Petrovski",4.6
"https://m.media-amazon.com/images/M/MV5BNTEyMjNjOGQtNTUwYi00MjIwLWIyYzYtMjg3YWQ5NmQ5NTFiXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_UY209_CR2,0,140,209_AL_.jpg",New Life,2023.0,"Horror, Thriller","Sonya Walger, Hayley Erin, Tony Amendola, Jeb Berrier",5.5
"https://m.media-amazon.com/images/M/MV5BYjI2Njc4MGQtYzYwNC00MDQ1LTkyMzQtODY0NDk4NzZjNGMyXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_UX140_CR0,0,140,209_AL_.jpg",Perfect Days,2023.0,Drama,"Koji Yakusho, Tokio Emoto, Arisa Nakano, Miyako Tanaka",7.9
"https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY209_CR0,0,140,209_AL_.jpg",The Lord of the Rings: The Fellowship of the Ring,2023.0,"Action, Adventure, Drama","Elijah Wood, Ian McKellen, Orlando Bloom, Sean Bean",8.9
"https://m.media-amazon.com/images/M/MV5BZGQxZTFlZDctZjcyMy00NzA1LWFkMDYtNzRmZTkwYTFhYTc3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Love,2023.0,"Drama, Romance","Aomi Muyock, Karl Glusman, Klara Kristin, Juan Saavedra",6.1
"https://m.media-amazon.com/images/M/MV5BZWYzOGEwNTgtNWU3NS00ZTQ0LWJkODUtMmVhMjIwMjA1ZmQwXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_UY209_CR0,0,140,209_AL_.jpg",Top Gun: Maverick,2023.0,"Action, Drama","Tom Cruise, Jennifer Connelly, Miles Teller, Val Kilmer",8.2
"https://m.media-amazon.com/images/M/MV5BZmYzMjMzN2EtMGYwNi00ODc3LWI3YTctMjA5YjI1MGFkYTlhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",All of Us Strangers,2023.0,"Drama, Fantasy, Romance","Andrew Scott, Paul Mescal, Carter John Grout, Jamie Bell",7.7
"https://m.media-amazon.com/images/M/MV5BMjcyZjFhYjYtMWYwZS00ZmY4LTgxYTgtODQ4NWFkM2ZiODU0XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_UY209_CR0,0,140,209_AL_.jpg",I Saw the TV Glow,2023.0,"Drama, Horror","Justice Smith, Brigette Lundy-Paine, Ian Foreman, Helena Howard",6.6
"https://m.media-amazon.com/images/M/MV5BMjE4ZTZlNDAtM2Q3YS00YjFhLThjN2UtODg2ZGNlN2E2MWU2XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_UX140_CR0,0,140,209_AL_.jpg",Killers of the Flower Moon,2023.0,"Crime, Drama, History","Leonardo DiCaprio, Robert De Niro, Lily Gladstone, Jesse Plemons",7.6
"https://m.media-amazon.com/images/M/MV5BMzI2YmYwZWYtNzgzNi00ODU2LWE1NWMtZmY4NTJjYzIyNTIxXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_UY209_CR0,0,140,209_AL_.jpg",The First Omen,2023.0,Horror,"Nell Tiger Free, Ralph Ineson, Sonia Braga, Tawfeek Barhom",6.8
"https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR0,0,140,209_AL_.jpg",Gladiator,2023.0,"Action, Adventure, Drama","Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed",8.5
"https://m.media-amazon.com/images/M/MV5BYjRjOTg0NzUtMTBhYi00ODNkLWFlMjItNGYxYTM4MTg0YjMxXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_UY209_CR8,0,140,209_AL_.jpg",Vermines,2023.0,Horror,"Théo Christine, Sofia Lesaffre, Jérôme Niel, Lisa Nyarko",6.4
"https://m.media-amazon.com/images/M/MV5BNDM4NTk0NjktZDJhMi00MmFmLTliMzEtN2RkZDY2OTNiMDgzXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_UY209_CR13,0,140,209_AL_.jpg",Wonka,2023.0,"Adventure, Comedy, Family","Timothée Chalamet, Gustave Die, Murray McArthur, Paul G. Raymond",7.0
"https://m.media-amazon.com/images/M/MV5BODRiMTA4NGMtOTQzZC00OWFjLWFmODctMjY2ZTcwYjI5NDMyXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_UY209_CR13,0,140,209_AL_.jpg",Damsel,2023.0,"Action, Adventure, Fantasy","Millie Bobby Brown, Ray Winstone, Angela Bassett, Brooke Carter",6.1
"https://m.media-amazon.com/images/M/MV5BMTQ2MzE2NTk0NF5BMl5BanBnXkFtZTgwOTM3NTk1MjE@._V1_UY209_CR0,0,140,209_AL_.jpg",The Equalizer,2002.0,"Action, Crime, Thriller","Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour",7.2
"https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR2,0,140,209_AL_.jpg",Pulp Fiction,2002.0,"Crime, Drama","John Travolta, Uma Thurman, Samuel L. Jackson, Bruce Willis",8.9
"https://m.media-amazon.com/images/M/MV5BOWVmZGQ0MGYtMDI1Yy00MDkxLWJiYjQtMmZjZmQ0NDFmMDRhXkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_UY209_CR0,0,140,209_AL_.jpg",The Peanut Butter Falcon,2002.0,"Adventure, Comedy, Drama","Michael Schwartz, Zack Gottsagen, Ann Pierce, Dakota Johnson, Bruce Dern",7.6
"https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Inception,2002.0,"Action, Adventure, Sci-Fi","Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page, Ken Watanabe",8.8
"https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Dark Knight,2002.0,"Action, Crime, Drama","Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine",9.0
"https://m.media-amazon.com/images/M/MV5BYTIxZDM5YWItM2Y1My00ODg5LTkzNjAtMWFlZTNlODg0MzEyXkEyXkFqcGdeQXVyMTA5ODEyNTc5._V1_UX140_CR0,0,140,209_AL_.jpg",Migration,2002.0,"Animation, Adventure, Comedy","Guylo Homsy, Kumail Nanjiani, Tresi Gazal, Elizabeth Banks, Caspar Jennings",6.7
"https://m.media-amazon.com/images/M/MV5BNmQ0ODBhMjUtNDRhOC00MGQzLTk5MTAtZDliODg5NmU5MjZhXkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_UY209_CR1,0,140,209_AL_.jpg",Harry Potter and the Sorcerer's Stone,2002.0,"Adventure, Family, Fantasy","Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris",7.6
"https://m.media-amazon.com/images/M/MV5BODA3NDhiZjYtYTk2NS00ZWYwLTljYTQtMjU0NzcyMGEzNTU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",The Talented Mr. Ripley,2002.0,"Crime, Drama, Thriller","Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett",7.4
"https://m.media-amazon.com/images/M/MV5BMWQxOGJlNTUtYTc1YS00NDkyLWExZjItMTFiYWEzMjAzYTdjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UY209_CR13,0,140,209_AL_.jpg",The Black Phone,2002.0,"Horror, Mystery, Thriller","Mason Thames, Madeleine McGraw, Ethan Hawke, Jeremy Davies",6.9
"https://m.media-amazon.com/images/M/MV5BMTVkNmVlYzItMjNkYy00MGE0LTk4MmQtOTFmNTUyYzg2NGEzXkEyXkFqcGdeQXVyMTI0NTA1MDI3._V1_UY209_CR0,0,140,209_AL_.jpg",Ghostbusters: Afterlife,2002.0,"Adventure, Comedy, Fantasy","Carrie Coon, Paul Rudd, Finn Wolfhard, Mckenna Grace",7.0
"https://m.media-amazon.com/images/M/MV5BZmYxNzdiMGItMDNlMS00ZWYyLWIwOTItZDcyMTNiNTZiMzJhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",Ghostbusters,2002.0,"Action, Comedy, Fantasy","Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis",7.8
"https://m.media-amazon.com/images/M/MV5BMTUzM2I3NDEtMjNhYi00NTQ0LThmZDItZTMyMzM2MjJmZGRjXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_UX140_CR0,0,140,209_AL_.jpg",Leave the World Behind,2002.0,"Drama, Mystery, Thriller","Julia Roberts, Mahershala Ali, Ethan Hawke, Myha'la",6.5
"https://m.media-amazon.com/images/M/MV5BZmUyMDEyOTgtZmUwOS00NTdkLThlNzctNTM1ODQ4M2VhMjdhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX140_CR0,0,140,209_AL_.jpg",Grease,2002.0,"Comedy, Musical, Romance","John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway",7.2
"https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",The Lord of the Rings: The Return of the King,2002.0,"Action, Adventure, Drama","Elijah Wood, Viggo Mortensen, Ian McKellen, Orlando Bloom",9.0
"https://m.media-amazon.com/images/M/MV5BMjA3MjAzOTQxNF5BMl5BanBnXkFtZTgwOTc5OTY1OTE@._V1_UX140_CR0,0,140,209_AL_.jpg",The Great Wall,2002.0,"Action, Adventure, Fantasy","Matt Damon, Tian Jing, Willem Dafoe, Andy Lau",5.9
"https://m.media-amazon.com/images/M/MV5BOTVjN2IxNjUtODEyNy00NjMxLTg0ZGUtZGMwN2E0ZTRhNWEzXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UX140_CR0,0,140,209_AL_.jpg",The Last Stop in Yuma County,2002.0,"Crime, Thriller","Jim Cummings, Faizon Love, Jocelin Donahue, Michael Abbott Jr.",7.0
"https://m.media-amazon.com/images/M/MV5BZDAyYjVmY2UtZmIzMS00YTVhLTg2NTYtYjhlZGQ4ZWM3ODZjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Prom Dates,2002.0,Comedy,"Julia Lester, Antonia Gentry, Kenny Ridwan, JT Neal",5.0
"https://m.media-amazon.com/images/M/MV5BMGU3MjQ2ZmYtYmFjMC00NzEyLWJkNzYtZmRiOTA5NjRiMTlhXkEyXkFqcGdeQXVyMTYxNTA3NjEx._V1_UY209_CR0,0,140,209_AL_.jpg",Something in the Water,2002.0,Thriller,"Hiftu Quasem, Lauren Lyle, Natalie Mitson, Nicole Rieko Setsuko",4.1
"https://m.media-amazon.com/images/M/MV5BMjg3N2M3OWUtZGQ3NC00OGI1LTllZDUtMTdiYWQxMTk0YTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UY209_CR0,0,140,209_AL_.jpg",No Hard Feelings,2002.0,"Comedy, Romance","Jennifer Lawrence, Andrew Barth Feldman, Laura Benanti, Matthew Broderick",6.4
"https://m.media-amazon.com/images/M/MV5BOTZmMmY2MzctMjU2Yy00YjJlLTk1NjAtY2U4MmMxOWZkZWY4XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX140_CR0,0,140,209_AL_.jpg",The Hunger Games: The Ballad of Songbirds & Snakes,2002.0,"Action, Adventure, Drama","Rachel Zegler, Tom Blyth, Viola Davis, Dexter Sol Ansell",6.7
"https://m.media-amazon.com/images/M/MV5BMTQwZjRiMjUtYmU0OS00Y2EwLWJhZTctOWI1ZGU2NWExM2FkXkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_UX140_CR0,0,140,209_AL_.jpg",Manjummel Boys,2002.0,"Adventure, Thriller","Soubin Shahir, Sreenath Bhasi, Balu Varghese, Ganapathi",8.4
"https://m.media-amazon.com/images/M/MV5BNzc2ODI5NjAyMl5BMl5BanBnXkFtZTgwMzIyOTE4MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Blended,2002.0,"Comedy, Romance","Adam Sandler, Drew Barrymore, Wendi McLendon-Covey, Kevin Nealon",6.5
"https://m.media-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg",Schindler's List,2002.0,"Biography, Drama, History","Liam Neeson, Ralph Fiennes, Ben Kingsley, Caroline Goodall",9.0
"https://m.media-amazon.com/images/M/MV5BMjJjZGRhM2YtNTU4NC00OWMwLThhYWUtMWUxNDNhMDZlOTNmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX140_CR0,0,140,209_AL_.jpg",Old,2002.0,"Drama, Horror, Mystery","Gael García Bernal, Vicky Krieps, Rufus Sewell, Alex Wolff",5.8
"https://m.media-amazon.com/images/M/MV5BOTJiYjBhZDgtMjhiOC00MTIzLThlNGMtMmI1NjIwM2M3YTI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",The Mummy,2002.0,"Action, Adventure, Fantasy","Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo",7.1
"https://m.media-amazon.com/images/M/MV5BNzQzOTk3OTAtNDQ0Zi00ZTVkLWI0MTEtMDllZjNkYzNjNTc4L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg",The Matrix,2002.0,"Action, Sci-Fi","Lilly Wachowski, Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving",8.7
"https://m.media-amazon.com/images/M/MV5BNWIwODRlZTUtY2U3ZS00Yzg1LWJhNzYtMmZiYmEyNmU1NjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR2,0,140,209_AL_.jpg",Forrest Gump,2002.0,"Drama, Romance","Tom Hanks, Robin Wright, Gary Sinise, Sally Field",8.8
"https://m.media-amazon.com/images/M/MV5BMzE4ZmMxZGQtY2JlZi00OGQ3LTg5YWUtMDZmNGRmYzIwM2FkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Poolman,2002.0,"Comedy, Mystery","Chris Pine, Jennifer Jason Leigh, Danny DeVito, Annette Bening",4.5
"https://m.media-amazon.com/images/M/MV5BNWM5YmQ2NTMtOGExOS00NDcxLWEwNWQtMTlmNDkxZjA5MGM2XkEyXkFqcGdeQXVyNzUwMDA5NDE@._V1_UX140_CR0,0,140,209_AL_.jpg",One More Shot,2002.0,"Action, Thriller","Scott Adkins, Michael Jai White, Alexis Knapp, Tom Berenger",5.4
"https://m.media-amazon.com/images/M/MV5BMDAzM2M0Y2UtZjRmZi00MzVlLTg4MjEtOTE3NzU5ZDVlMTU5XkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_UX140_CR0,0,140,209_AL_.jpg",Star Wars: Episode II - Attack of the Clones,2002.0,"Action, Adventure, Fantasy","Hayden Christensen, Natalie Portman, Ewan McGregor, Christopher Lee",6.6
"https://m.media-amazon.com/images/M/MV5BYzE2N2MyMTgtMzFhOC00M2ZkLWI3ODgtNTVjNzBiYzBmOGE2XkEyXkFqcGdeQXVyMjI0NjI0Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Bikeriders,2002.0,"Crime, Drama","Jodie Comer, Austin Butler, Tom Hardy, Michael Shannon",7.5
"https://m.media-amazon.com/images/M/MV5BYTJmMDM4YWItMGM2YS00MzQ0LTliM2ItZDE1NzVlMjNjNDVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR13,0,140,209_AL_.jpg",Hit Man,2002.0,"Action, Comedy","Glen Powell, Adria Arjona, Retta, Austin Amelio",7.6
"https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",The Wolf of Wall Street,2002.0,"Biography, Comedy, Crime","Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey",8.2
"https://m.media-amazon.com/images/M/MV5BNWExNzg3MmMtYjc3MS00MzFlLWJiOWQtNWYxZTgxNjhlZTQ2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",Starship Troopers,2002.0,"Action, Adventure, Sci-Fi","Casper Van Dien, Denise Richards, Dina Meyer, Jake Busey",7.3
"https://m.media-amazon.com/images/M/MV5BNTg4NTY3ZmMtZGZhMC00NWYxLThjYmEtZGJhYjE1N2Y2YmZkXkEyXkFqcGdeQXVyNjE2MzI5ODM@._V1_UY209_CR0,0,140,209_AL_.jpg",Sleeping Dogs,2002.0,"Crime, Mystery, Thriller","Russell Crowe, Karen Gillan, Marton Csokas, Tommy Flanagan",6.0
"https://m.media-amazon.com/images/M/MV5BZWZkZjE2OGYtN2RiMS00ZDE5LWFlZGQtYzI1OTNhZDZkYzM3XkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_UY209_CR0,0,140,209_AL_.jpg",Bottoms,2002.0,Comedy,"Rachel Sennott, Ayo Edebiri, Ruby Cruz, Havana Rose Liu",6.7
"https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_UY209_CR1,0,140,209_AL_.jpg",Troy,2002.0,"Adventure, Drama","Brad Pitt, Eric Bana, Orlando Bloom, Julian Glover",7.3
"https://m.media-amazon.com/images/M/MV5BM2MyNTAwZGEtNTAxNC00ODVjLTgzZjUtYmU0YjAzNmQyZDEwXkEyXkFqcGdeQXVyNDc2NTg3NzA@._V1_UY209_CR0,0,140,209_AL_.jpg",The Batman,2002.0,"Action, Crime, Drama","Robert Pattinson, Zoë Kravitz, Jeffrey Wright, Colin Farrell",7.8
"https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_UY209_CR0,0,140,209_AL_.jpg",Blade Runner 2049,2002.0,"Action, Drama, Mystery","Harrison Ford, Ryan Gosling, Ana de Armas, Dave Bautista",8.0
"https://m.media-amazon.com/images/M/MV5BMmY5ZGE4NmUtZWI4OS00ZWJmLWFjMzgtOWUyZjI4NDg3Y2E5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Talk to Me,2002.0,"Horror, Thriller","Michael Philippou, Ari McCarthy, Hamish Phillips, Kit Erhart-Bruce, Sarah Brokensha",7.1
"https://m.media-amazon.com/images/M/MV5BYTAzYzNlMDMtMGRjYS00M2UxLTk0MmEtYmE4YWZiYmEwOTIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Dune,2002.0,"Action, Adventure, Sci-Fi","Kyle MacLachlan, Virginia Madsen, Francesca Annis, Leonardo Cimino",6.3
"https://m.media-amazon.com/images/M/MV5BMTU1MTE2Mjk2OF5BMl5BanBnXkFtZTcwMTUzNjYzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Road House,2002.0,"Action, Thriller","Patrick Swayze, Kelly Lynch, Sam Elliott, Ben Gazzara",6.7
"https://m.media-amazon.com/images/M/MV5BYzE5MjY1ZDgtMTkyNC00MTMyLThhMjAtZGI5OTE1NzFlZGJjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg",Deadpool,2002.0,"Action, Comedy","Ryan Reynolds, Morena Baccarin, T.J. Miller, Ed Skrein",8.0
"https://m.media-amazon.com/images/M/MV5BMjA4NDg3NzYxMF5BMl5BanBnXkFtZTcwNTgyNzkyNw@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Hunger Games,2006.0,"Action, Adventure, Sci-Fi","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Stanley Tucci",7.2
"https://m.media-amazon.com/images/M/MV5BZDI4MjI1YmYtYzg1Ny00MWQzLWIwNTgtNmFkMWNhYTYzYjdkXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_UX140_CR0,0,140,209_AL_.jpg",Dream Scenario,2006.0,"Comedy, Drama, Fantasy","Lily Bird, Nicolas Cage, Julianne Nicholson, Jessica Clement",6.9
"https://m.media-amazon.com/images/M/MV5BOGQzZTBjMjQtOTVmMS00NGE5LWEyYmMtOGQ1ZGZjNmRkYjFhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Alien,2006.0,"Horror, Sci-Fi","Sigourney Weaver, Tom Skerritt, John Hurt, Veronica Cartwright",8.5
"https://m.media-amazon.com/images/M/MV5BZDlkZmRlYTctNGJmNy00MjVkLThjZDQtMWY5Zjg2NjlhZDZkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",American Fiction,2006.0,"Comedy, Drama","Jeffrey Wright, Tracee Ellis Ross, John Ortiz, Erika Alexander",7.5
"https://m.media-amazon.com/images/M/MV5BYTJmNDBkMWMtYjQyZS00M2YwLWE1ODgtNGIwZmE0Y2FlODNmXkEyXkFqcGdeQXVyMzQ0MDg4Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Humane,2006.0,"Horror, Thriller","Jay Baruchel, Emily Hampshire, Peter Gallagher, Enrico Colantoni",5.4
"https://m.media-amazon.com/images/M/MV5BMTM4Mjg5ODEzMV5BMl5BanBnXkFtZTcwMDc3NDk0NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Mad Max,2006.0,"Action, Adventure, Sci-Fi","Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley",6.8
"https://m.media-amazon.com/images/M/MV5BZWYwNmIyMzctZWJlZS00ZWVkLWEzNDMtZDU4Njc0MzdmZTNhXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UY209_CR13,0,140,209_AL_.jpg",12th Fail,2006.0,"Biography, Drama","Vikrant Massey, Medha Shankr, Anant Joshi, Anshuman Pushkar",8.9
"https://m.media-amazon.com/images/M/MV5BNWY1NDI0ZTQtMjJiNS00ODY4LWE1NmUtYTkwNzY3NWQ0ZDZjXkEyXkFqcGdeQXVyMTM0NTc2NDgw._V1_UY209_CR0,0,140,209_AL_.jpg",The 40 Year Old Virgin,2006.0,"Comedy, Romance","Steve Carell, Catherine Keener, Paul Rudd, Romany Malco",7.1
"https://m.media-amazon.com/images/M/MV5BMTI2ODhkMjMtYWU2Yy00MjI1LThlNDctZTJmNDE2MDE4ZDYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Kingdom of Heaven,2006.0,"Action, Adventure, Drama","Orlando Bloom, Eva Green, Liam Neeson, Martin Hancock",7.3
"https://m.media-amazon.com/images/M/MV5BMmEzNTkxYjQtZTc0MC00YTVjLTg5ZTEtZWMwOWVlYzY0NWIwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX140_CR0,0,140,209_AL_.jpg",Fight Club,2006.0,Drama,"Brad Pitt, Edward Norton, Meat Loaf, Zach Grenier",8.8
